variant_id,k,seed,inertia,silhouette,min_cluster_fraction
w0150_detail_z_level_d1,8,11,307.9332660369151,0.155373576443396,0.017225747960108794
w0150_detail_z_level_d1,8,23,309.7130247391026,0.15612890573879448,0.011786038077969175
w0150_detail_z_level_d1,8,37,307.3896266668165,0.1562315604864244,0.02901178603807797
w0150_detail_z_level_d1,8,53,307.64432690408046,0.15814562989987702,0.024478694469628286
w0150_detail_z_level_d1,8,71,311.0027368288603,0.15745156150001427,0.014505893019038985
w0150_detail_z_level_d1,9,11,296.7199743787161,0.15024864502964067,0.014505893019038985
w0150_detail_z_level_d1,9,23,303.6024355935248,0.15796764338397465,0.010879419764279238
w0150_detail_z_level_d1,9,37,295.47927974803054,0.14086380782556585,0.017225747960108794
w0150_detail_z_level_d1,9,53,297.2344022983566,0.1307313175675073,0.016319129646418858
w0150_detail_z_level_d1,9,71,296.87613148093493,0.1488406931584962,0.011786038077969175
w0150_detail_z_level_d1,10,11,287.16024554613523,0.13532780151268634,0.012692656391659111
w0150_detail_z_level_d1,10,23,286.97755047935084,0.1505915311270544,0.011786038077969175
