category,doi_safe,doi,doi_dir,markdown,task_name,task_dir,validation_result,record_id,figure_id,panel_id,x_axis_name,x_axis_unit,y_axis_name,y_axis_unit,original_image,multi_curve_replot,accepted_dir,accepted_csv_count,accepted_image_count,accepted_csv_files,accepted_image_files,series_mapping_count,legend_names
x_time_day,10.1016_j.cej.2021.130001,10.1016/j.cej.2021.130001,x_time_day/10.1016_j.cej.2021.130001,x_time_day/10.1016_j.cej.2021.130001/10.1016_j.cej.2021.130001.md,Fig5_I_stability_performance_curve_pce,x_time_day/10.1016_j.cej.2021.130001/Fig5_I_stability_performance_curve_pce,x_time_day/10.1016_j.cej.2021.130001/Fig5_I_stability_performance_curve_pce/validation_result.json,10.1016_j.cej.2021.130001__Fig5__I__stability_performance_curve_pce,Fig5,I,Time (day),(day),Normalized PCE,,x_time_day/10.1016_j.cej.2021.130001/Fig5_I_stability_performance_curve_pce/Fig5_I_stability_performance_curve_pce.png,x_time_day/10.1016_j.cej.2021.130001/Fig5_I_stability_performance_curve_pce/Fig5_I_stability_performance_curve_pce_replot.png,x_time_day/10.1016_j.cej.2021.130001/Fig5_I_stability_performance_curve_pce/accepted,2,2,x_time_day/10.1016_j.cej.2021.130001/Fig5_I_stability_performance_curve_pce/accepted/10.1016_j.cej.2021.130001__Fig5__I__stability_performance_curve_pce__withPPPDE__Series_1.csv;x_time_day/10.1016_j.cej.2021.130001/Fig5_I_stability_performance_curve_pce/accepted/10.1016_j.cej.2021.130001__Fig5__I__stability_performance_curve_pce__wlo_PPPDE__Series_2.csv,x_time_day/10.1016_j.cej.2021.130001/Fig5_I_stability_performance_curve_pce/accepted/10.1016_j.cej.2021.130001__Fig5__I__stability_performance_curve_pce__withPPPDE__Series_1.png;x_time_day/10.1016_j.cej.2021.130001/Fig5_I_stability_performance_curve_pce/accepted/10.1016_j.cej.2021.130001__Fig5__I__stability_performance_curve_pce__wlo_PPPDE__Series_2.png,2,withPPPDE;wlo PPPDE
x_time_day,10.1016_j.cej.2021.131108,10.1016/j.cej.2021.131108,x_time_day/10.1016_j.cej.2021.131108,x_time_day/10.1016_j.cej.2021.131108/10.1016_j.cej.2021.131108.md,Fig11_E_stability,x_time_day/10.1016_j.cej.2021.131108/Fig11_E_stability,x_time_day/10.1016_j.cej.2021.131108/Fig11_E_stability/validation_result.json,10.1016_j.cej.2021.131108__Fig11__E__stability,Fig11,E,Time,(days),Normalized PCE,,x_time_day/10.1016_j.cej.2021.131108/Fig11_E_stability/Fig11_E_stability.png,x_time_day/10.1016_j.cej.2021.131108/Fig11_E_stability/Fig11_E_stability_replot.png,x_time_day/10.1016_j.cej.2021.131108/Fig11_E_stability/accepted,2,2,"x_time_day/10.1016_j.cej.2021.131108/Fig11_E_stability/accepted/10.1016_j.cej.2021.131108__Fig11__E__stability__SGT-405(3,6)__Series_2.csv;x_time_day/10.1016_j.cej.2021.131108/Fig11_E_stability/accepted/10.1016_j.cej.2021.131108__Fig11__E__stability__spiro-OMeTAD__Series_3.csv","x_time_day/10.1016_j.cej.2021.131108/Fig11_E_stability/accepted/10.1016_j.cej.2021.131108__Fig11__E__stability__SGT-405(3,6)__Series_2.png;x_time_day/10.1016_j.cej.2021.131108/Fig11_E_stability/accepted/10.1016_j.cej.2021.131108__Fig11__E__stability__spiro-OMeTAD__Series_3.png",3,"SGT-405s(C₂CF₃);SGT-405(3,6);spiro-OMeTAD"
x_time_day,10.1016_j.cej.2021.131357,10.1016/j.cej.2021.131357,x_time_day/10.1016_j.cej.2021.131357,x_time_day/10.1016_j.cej.2021.131357/10.1016_j.cej.2021.131357.md,Fig5_E_stability_performance_curve_pce,x_time_day/10.1016_j.cej.2021.131357/Fig5_E_stability_performance_curve_pce,x_time_day/10.1016_j.cej.2021.131357/Fig5_E_stability_performance_curve_pce/validation_result.json,10.1016_j.cej.2021.131357__Fig5__E__stability_performance_curve_pce,Fig5,E,Time,(days),Normalized PCE,,x_time_day/10.1016_j.cej.2021.131357/Fig5_E_stability_performance_curve_pce/Fig5_E_stability_performance_curve_pce.png,x_time_day/10.1016_j.cej.2021.131357/Fig5_E_stability_performance_curve_pce/Fig5_E_stability_performance_curve_pce_replot.png,x_time_day/10.1016_j.cej.2021.131357/Fig5_E_stability_performance_curve_pce/accepted,1,1,x_time_day/10.1016_j.cej.2021.131357/Fig5_E_stability_performance_curve_pce/accepted/10.1016_j.cej.2021.131357__Fig5__E__stability_performance_curve_pce__NiOx__Series_1.csv,x_time_day/10.1016_j.cej.2021.131357/Fig5_E_stability_performance_curve_pce/accepted/10.1016_j.cej.2021.131357__Fig5__E__stability_performance_curve_pce__NiOx__Series_1.png,2,NiOx;NiO/SaC-100
x_time_day,10.1016_j.cej.2021.131357,10.1016/j.cej.2021.131357,x_time_day/10.1016_j.cej.2021.131357,x_time_day/10.1016_j.cej.2021.131357/10.1016_j.cej.2021.131357.md,Fig5_F_stability_performance_curve_pce,x_time_day/10.1016_j.cej.2021.131357/Fig5_F_stability_performance_curve_pce,x_time_day/10.1016_j.cej.2021.131357/Fig5_F_stability_performance_curve_pce/validation_result.json,10.1016_j.cej.2021.131357__Fig5__F__stability_performance_curve_pce,Fig5,F,Time,(days),Normalized PCE,,x_time_day/10.1016_j.cej.2021.131357/Fig5_F_stability_performance_curve_pce/Fig5_F_stability_performance_curve_pce.png,x_time_day/10.1016_j.cej.2021.131357/Fig5_F_stability_performance_curve_pce/Fig5_F_stability_performance_curve_pce_replot.png,x_time_day/10.1016_j.cej.2021.131357/Fig5_F_stability_performance_curve_pce/accepted,1,1,x_time_day/10.1016_j.cej.2021.131357/Fig5_F_stability_performance_curve_pce/accepted/10.1016_j.cej.2021.131357__Fig5__F__stability_performance_curve_pce__→NiOx__Series_1.csv,x_time_day/10.1016_j.cej.2021.131357/Fig5_F_stability_performance_curve_pce/accepted/10.1016_j.cej.2021.131357__Fig5__F__stability_performance_curve_pce__→NiOx__Series_1.png,2,→NiOx;NiO/SaC-100
x_time_day,10.1016_j.cej.2021.131358,10.1016/j.cej.2021.131358,x_time_day/10.1016_j.cej.2021.131358,x_time_day/10.1016_j.cej.2021.131358/10.1016_j.cej.2021.131358.md,Fig5_A_stability_performance_curve,x_time_day/10.1016_j.cej.2021.131358/Fig5_A_stability_performance_curve,x_time_day/10.1016_j.cej.2021.131358/Fig5_A_stability_performance_curve/validation_result.json,10.1016_j.cej.2021.131358__Fig5__A__stability_performance_curve,Fig5,A,Time,(day),Norm.PCE,,x_time_day/10.1016_j.cej.2021.131358/Fig5_A_stability_performance_curve/Fig5_A_stability_performance_curve.png,x_time_day/10.1016_j.cej.2021.131358/Fig5_A_stability_performance_curve/Fig5_A_stability_performance_curve_replot.png,x_time_day/10.1016_j.cej.2021.131358/Fig5_A_stability_performance_curve/accepted,1,1,x_time_day/10.1016_j.cej.2021.131358/Fig5_A_stability_performance_curve/accepted/10.1016_j.cej.2021.131358__Fig5__A__stability_performance_curve__Control__Series_1.csv,x_time_day/10.1016_j.cej.2021.131358/Fig5_A_stability_performance_curve/accepted/10.1016_j.cej.2021.131358__Fig5__A__stability_performance_curve__Control__Series_1.png,2,Control;PFP2TTz-treated
x_time_day,10.1016_j.cej.2021.131444,10.1016/j.cej.2021.131444,x_time_day/10.1016_j.cej.2021.131444,x_time_day/10.1016_j.cej.2021.131444/10.1016_j.cej.2021.131444.md,Fig4_B_stability_performance_curve,x_time_day/10.1016_j.cej.2021.131444/Fig4_B_stability_performance_curve,x_time_day/10.1016_j.cej.2021.131444/Fig4_B_stability_performance_curve/validation_result.json,10.1016_j.cej.2021.131444__Fig4__B__stability_performance_curve,Fig4,B,Time,(day),Normalized PCE,,x_time_day/10.1016_j.cej.2021.131444/Fig4_B_stability_performance_curve/Fig4_B_stability_performance_curve.png,x_time_day/10.1016_j.cej.2021.131444/Fig4_B_stability_performance_curve/Fig4_B_stability_performance_curve_replot.png,x_time_day/10.1016_j.cej.2021.131444/Fig4_B_stability_performance_curve/accepted,1,1,x_time_day/10.1016_j.cej.2021.131444/Fig4_B_stability_performance_curve/accepted/10.1016_j.cej.2021.131444__Fig4__B__stability_performance_curve__DC-SnO₂_PSCs__Series_2.csv,x_time_day/10.1016_j.cej.2021.131444/Fig4_B_stability_performance_curve/accepted/10.1016_j.cej.2021.131444__Fig4__B__stability_performance_curve__DC-SnO₂_PSCs__Series_2.png,2,DC-SnO₂-MSA/PSCs;DC-SnO₂/PSCs
x_time_day,10.1016_j.ceramint.2020.07.260,10.1016/j.ceramint.2020.07.260,x_time_day/10.1016_j.ceramint.2020.07.260,x_time_day/10.1016_j.ceramint.2020.07.260/10.1016_j.ceramint.2020.07.260.md,Fig7_A_stability_performance_curve_pce,x_time_day/10.1016_j.ceramint.2020.07.260/Fig7_A_stability_performance_curve_pce,x_time_day/10.1016_j.ceramint.2020.07.260/Fig7_A_stability_performance_curve_pce/validation_result.json,10.1016_j.ceramint.2020.07.260__Fig7__A__stability_performance_curve_pce,Fig7,A,Aging time,(day),Normalized PCE,,x_time_day/10.1016_j.ceramint.2020.07.260/Fig7_A_stability_performance_curve_pce/Fig7_A_stability_performance_curve_pce.png,x_time_day/10.1016_j.ceramint.2020.07.260/Fig7_A_stability_performance_curve_pce/Fig7_A_stability_performance_curve_pce_replot.png,x_time_day/10.1016_j.ceramint.2020.07.260/Fig7_A_stability_performance_curve_pce/accepted,2,2,x_time_day/10.1016_j.ceramint.2020.07.260/Fig7_A_stability_performance_curve_pce/accepted/10.1016_j.ceramint.2020.07.260__Fig7__A__stability_performance_curve_pce__Cell_A__Series_2.csv;x_time_day/10.1016_j.ceramint.2020.07.260/Fig7_A_stability_performance_curve_pce/accepted/10.1016_j.ceramint.2020.07.260__Fig7__A__stability_performance_curve_pce__Cell_B__Series_1.csv,x_time_day/10.1016_j.ceramint.2020.07.260/Fig7_A_stability_performance_curve_pce/accepted/10.1016_j.ceramint.2020.07.260__Fig7__A__stability_performance_curve_pce__Cell_A__Series_2.png;x_time_day/10.1016_j.ceramint.2020.07.260/Fig7_A_stability_performance_curve_pce/accepted/10.1016_j.ceramint.2020.07.260__Fig7__A__stability_performance_curve_pce__Cell_B__Series_1.png,3,Cell B;Cell A;Cell D
x_time_day,10.1016_j.ceramint.2020.07.260,10.1016/j.ceramint.2020.07.260,x_time_day/10.1016_j.ceramint.2020.07.260,x_time_day/10.1016_j.ceramint.2020.07.260/10.1016_j.ceramint.2020.07.260.md,Fig7_B_stability_performance_curve_pce,x_time_day/10.1016_j.ceramint.2020.07.260/Fig7_B_stability_performance_curve_pce,x_time_day/10.1016_j.ceramint.2020.07.260/Fig7_B_stability_performance_curve_pce/validation_result.json,10.1016_j.ceramint.2020.07.260__Fig7__B__stability_performance_curve_pce,Fig7,B,Aging time (day),(day),Normalized PCE,,x_time_day/10.1016_j.ceramint.2020.07.260/Fig7_B_stability_performance_curve_pce/Fig7_B_stability_performance_curve_pce.png,x_time_day/10.1016_j.ceramint.2020.07.260/Fig7_B_stability_performance_curve_pce/Fig7_B_stability_performance_curve_pce_replot.png,x_time_day/10.1016_j.ceramint.2020.07.260/Fig7_B_stability_performance_curve_pce/accepted,2,2,x_time_day/10.1016_j.ceramint.2020.07.260/Fig7_B_stability_performance_curve_pce/accepted/10.1016_j.ceramint.2020.07.260__Fig7__B__stability_performance_curve_pce__Cell_A__Series_3.csv;x_time_day/10.1016_j.ceramint.2020.07.260/Fig7_B_stability_performance_curve_pce/accepted/10.1016_j.ceramint.2020.07.260__Fig7__B__stability_performance_curve_pce__Cell_B__Series_2.csv,x_time_day/10.1016_j.ceramint.2020.07.260/Fig7_B_stability_performance_curve_pce/accepted/10.1016_j.ceramint.2020.07.260__Fig7__B__stability_performance_curve_pce__Cell_A__Series_3.png;x_time_day/10.1016_j.ceramint.2020.07.260/Fig7_B_stability_performance_curve_pce/accepted/10.1016_j.ceramint.2020.07.260__Fig7__B__stability_performance_curve_pce__Cell_B__Series_2.png,3,Cell D;Cell B;Cell A
x_time_day,10.1016_j.cplett.2021.138496,10.1016/j.cplett.2021.138496,x_time_day/10.1016_j.cplett.2021.138496,x_time_day/10.1016_j.cplett.2021.138496/10.1016_j.cplett.2021.138496.md,Fig5_B_stability_performance_curve,x_time_day/10.1016_j.cplett.2021.138496/Fig5_B_stability_performance_curve,x_time_day/10.1016_j.cplett.2021.138496/Fig5_B_stability_performance_curve/validation_result.json,10.1016_j.cplett.2021.138496__Fig5__B__stability_performance_curve,Fig5,B,Time (days),days,Normalized PCE,,x_time_day/10.1016_j.cplett.2021.138496/Fig5_B_stability_performance_curve/Fig5_B_stability_performance_curve.png,x_time_day/10.1016_j.cplett.2021.138496/Fig5_B_stability_performance_curve/Fig5_B_stability_performance_curve_replot.png,x_time_day/10.1016_j.cplett.2021.138496/Fig5_B_stability_performance_curve/accepted,1,1,x_time_day/10.1016_j.cplett.2021.138496/Fig5_B_stability_performance_curve/accepted/10.1016_j.cplett.2021.138496__Fig5__B__stability_performance_curve__c-TiO₂_m-TiO₂_based__Series_2.csv,x_time_day/10.1016_j.cplett.2021.138496/Fig5_B_stability_performance_curve/accepted/10.1016_j.cplett.2021.138496__Fig5__B__stability_performance_curve__c-TiO₂_m-TiO₂_based__Series_2.png,2,c-TiO₂/Cr₂O₃ based;c-TiO₂/m-TiO₂ based
x_time_day,10.1016_j.dyepig.2018.07.053,10.1016/j.dyepig.2018.07.053,x_time_day/10.1016_j.dyepig.2018.07.053,x_time_day/10.1016_j.dyepig.2018.07.053/10.1016_j.dyepig.2018.07.053.md,Fig8_B_curve,x_time_day/10.1016_j.dyepig.2018.07.053/Fig8_B_curve,x_time_day/10.1016_j.dyepig.2018.07.053/Fig8_B_curve/validation_result.json,10.1016_j.dyepig.2018.07.053__Fig8__B__curve,Fig8,B,Time(days),days,PCE/%,%,x_time_day/10.1016_j.dyepig.2018.07.053/Fig8_B_curve/Fig8_B_curve.png,x_time_day/10.1016_j.dyepig.2018.07.053/Fig8_B_curve/Fig8_B_curve_replot.png,x_time_day/10.1016_j.dyepig.2018.07.053/Fig8_B_curve/accepted,1,1,x_time_day/10.1016_j.dyepig.2018.07.053/Fig8_B_curve/accepted/10.1016_j.dyepig.2018.07.053__Fig8__B__curve__PEDOT_PSS__Series_1.csv,x_time_day/10.1016_j.dyepig.2018.07.053/Fig8_B_curve/accepted/10.1016_j.dyepig.2018.07.053__Fig8__B__curve__PEDOT_PSS__Series_1.png,2,PEDOT:PSS;Perylene
x_time_day,10.1016_j.dyepig.2020.108663,10.1016/j.dyepig.2020.108663,x_time_day/10.1016_j.dyepig.2020.108663,x_time_day/10.1016_j.dyepig.2020.108663/10.1016_j.dyepig.2020.108663.md,Fig6_whole_figure,x_time_day/10.1016_j.dyepig.2020.108663/Fig6_whole_figure,x_time_day/10.1016_j.dyepig.2020.108663/Fig6_whole_figure/validation_result.json,10.1016_j.dyepig.2020.108663__Fig6__whole__figure,Fig6,whole,Time,day,Normalized PCE,%,x_time_day/10.1016_j.dyepig.2020.108663/Fig6_whole_figure/Fig6_whole_figure.png,x_time_day/10.1016_j.dyepig.2020.108663/Fig6_whole_figure/Fig6_whole_figure_replot.png,x_time_day/10.1016_j.dyepig.2020.108663/Fig6_whole_figure/accepted,1,1,x_time_day/10.1016_j.dyepig.2020.108663/Fig6_whole_figure/accepted/10.1016_j.dyepig.2020.108663__Fig6__whole__figure__Spiro-OMeTAD__Series_1.csv,x_time_day/10.1016_j.dyepig.2020.108663/Fig6_whole_figure/accepted/10.1016_j.dyepig.2020.108663__Fig6__whole__figure__Spiro-OMeTAD__Series_1.png,2,Spiro-OMeTAD;CzPAF-OMeTAD with 45mg/mL
x_time_day,10.1016_j.dyepig.2021.109339,10.1016/j.dyepig.2021.109339,x_time_day/10.1016_j.dyepig.2021.109339,x_time_day/10.1016_j.dyepig.2021.109339/10.1016_j.dyepig.2021.109339.md,Fig7_whole_stability,x_time_day/10.1016_j.dyepig.2021.109339/Fig7_whole_stability,x_time_day/10.1016_j.dyepig.2021.109339/Fig7_whole_stability/validation_result.json,10.1016_j.dyepig.2021.109339__Fig7__whole__stability,Fig7,whole,Time,(day),Normalized PCE,,x_time_day/10.1016_j.dyepig.2021.109339/Fig7_whole_stability/Fig7_whole_stability.png,x_time_day/10.1016_j.dyepig.2021.109339/Fig7_whole_stability/Fig7_whole_stability_replot.png,x_time_day/10.1016_j.dyepig.2021.109339/Fig7_whole_stability/accepted,1,1,x_time_day/10.1016_j.dyepig.2021.109339/Fig7_whole_stability/accepted/10.1016_j.dyepig.2021.109339__Fig7__whole__stability__Spiro-OMeTAD_(doped)__Series_1.csv,x_time_day/10.1016_j.dyepig.2021.109339/Fig7_whole_stability/accepted/10.1016_j.dyepig.2021.109339__Fig7__whole__stability__Spiro-OMeTAD_(doped)__Series_1.png,2,Spiro-OMeTAD (doped);DTBS
x_time_day,10.1016_j.dyepig.2021.109718,10.1016/j.dyepig.2021.109718,x_time_day/10.1016_j.dyepig.2021.109718,x_time_day/10.1016_j.dyepig.2021.109718/10.1016_j.dyepig.2021.109718.md,Fig6_A_stability_performance_curve_pce,x_time_day/10.1016_j.dyepig.2021.109718/Fig6_A_stability_performance_curve_pce,x_time_day/10.1016_j.dyepig.2021.109718/Fig6_A_stability_performance_curve_pce/validation_result.json,10.1016_j.dyepig.2021.109718__Fig6__A__stability_performance_curve_pce,Fig6,A,Time,(day),Normalized PCE,,x_time_day/10.1016_j.dyepig.2021.109718/Fig6_A_stability_performance_curve_pce/Fig6_A_stability_performance_curve_pce.png,x_time_day/10.1016_j.dyepig.2021.109718/Fig6_A_stability_performance_curve_pce/Fig6_A_stability_performance_curve_pce_replot.png,x_time_day/10.1016_j.dyepig.2021.109718/Fig6_A_stability_performance_curve_pce/accepted,2,2,x_time_day/10.1016_j.dyepig.2021.109718/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.dyepig.2021.109718__Fig6__A__stability_performance_curve_pce__BTPA-C__Series_1.csv;x_time_day/10.1016_j.dyepig.2021.109718/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.dyepig.2021.109718__Fig6__A__stability_performance_curve_pce__Spiro-OMeTAD__Series_3.csv,x_time_day/10.1016_j.dyepig.2021.109718/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.dyepig.2021.109718__Fig6__A__stability_performance_curve_pce__BTPA-C__Series_1.png;x_time_day/10.1016_j.dyepig.2021.109718/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.dyepig.2021.109718__Fig6__A__stability_performance_curve_pce__Spiro-OMeTAD__Series_3.png,4,BTPA-C;BTPA-8C;Spiro-OMeTAD;BTPA-3C
x_time_day,10.1016_j.electacta.2016.11.132,10.1016/j.electacta.2016.11.132,x_time_day/10.1016_j.electacta.2016.11.132,x_time_day/10.1016_j.electacta.2016.11.132/10.1016_j.electacta.2016.11.132.md,Fig6_A_stability_performance_curve_pce,x_time_day/10.1016_j.electacta.2016.11.132/Fig6_A_stability_performance_curve_pce,x_time_day/10.1016_j.electacta.2016.11.132/Fig6_A_stability_performance_curve_pce/validation_result.json,10.1016_j.electacta.2016.11.132__Fig6__A__stability_performance_curve_pce,Fig6,A,No. of Days,,Normalized PCE,,x_time_day/10.1016_j.electacta.2016.11.132/Fig6_A_stability_performance_curve_pce/Fig6_A_stability_performance_curve_pce.png,x_time_day/10.1016_j.electacta.2016.11.132/Fig6_A_stability_performance_curve_pce/Fig6_A_stability_performance_curve_pce_replot.png,x_time_day/10.1016_j.electacta.2016.11.132/Fig6_A_stability_performance_curve_pce/accepted,2,2,x_time_day/10.1016_j.electacta.2016.11.132/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.electacta.2016.11.132__Fig6__A__stability_performance_curve_pce__MAPbI₃_Perovskite_Device__Series_2.csv;x_time_day/10.1016_j.electacta.2016.11.132/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.electacta.2016.11.132__Fig6__A__stability_performance_curve_pce__MA₀.₈FA₀.₂PbI₃_Perovskite_Device__Series_1.csv,x_time_day/10.1016_j.electacta.2016.11.132/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.electacta.2016.11.132__Fig6__A__stability_performance_curve_pce__MAPbI₃_Perovskite_Device__Series_2.png;x_time_day/10.1016_j.electacta.2016.11.132/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.electacta.2016.11.132__Fig6__A__stability_performance_curve_pce__MA₀.₈FA₀.₂PbI₃_Perovskite_Device__Series_1.png,2,MA₀.₈FA₀.₂PbI₃ Perovskite Device;MAPbI₃ Perovskite Device
x_time_day,10.1016_j.electacta.2017.03.192,10.1016/j.electacta.2017.03.192,x_time_day/10.1016_j.electacta.2017.03.192,x_time_day/10.1016_j.electacta.2017.03.192/10.1016_j.electacta.2017.03.192.md,Fig6_E_eqe_plot_stability_performance_curve,x_time_day/10.1016_j.electacta.2017.03.192/Fig6_E_eqe_plot_stability_performance_curve,x_time_day/10.1016_j.electacta.2017.03.192/Fig6_E_eqe_plot_stability_performance_curve/validation_result.json,10.1016_j.electacta.2017.03.192__Fig6__E__eqe_plot_stability_performance_curve,Fig6,E,Time,(days),Normalized PCE,,x_time_day/10.1016_j.electacta.2017.03.192/Fig6_E_eqe_plot_stability_performance_curve/Fig6_E_eqe_plot_stability_performance_curve.png,x_time_day/10.1016_j.electacta.2017.03.192/Fig6_E_eqe_plot_stability_performance_curve/Fig6_E_eqe_plot_stability_performance_curve_replot.png,x_time_day/10.1016_j.electacta.2017.03.192/Fig6_E_eqe_plot_stability_performance_curve/accepted,3,3,x_time_day/10.1016_j.electacta.2017.03.192/Fig6_E_eqe_plot_stability_performance_curve/accepted/10.1016_j.electacta.2017.03.192__Fig6__E__eqe_plot_stability_performance_curve__M-PSCs__Series_2.csv;x_time_day/10.1016_j.electacta.2017.03.192/Fig6_E_eqe_plot_stability_performance_curve/accepted/10.1016_j.electacta.2017.03.192__Fig6__E__eqe_plot_stability_performance_curve__P-Pscs__Series_3.csv;x_time_day/10.1016_j.electacta.2017.03.192/Fig6_E_eqe_plot_stability_performance_curve/accepted/10.1016_j.electacta.2017.03.192__Fig6__E__eqe_plot_stability_performance_curve__QM-PSCs__Series_1.csv,x_time_day/10.1016_j.electacta.2017.03.192/Fig6_E_eqe_plot_stability_performance_curve/accepted/10.1016_j.electacta.2017.03.192__Fig6__E__eqe_plot_stability_performance_curve__M-PSCs__Series_2.png;x_time_day/10.1016_j.electacta.2017.03.192/Fig6_E_eqe_plot_stability_performance_curve/accepted/10.1016_j.electacta.2017.03.192__Fig6__E__eqe_plot_stability_performance_curve__P-Pscs__Series_3.png;x_time_day/10.1016_j.electacta.2017.03.192/Fig6_E_eqe_plot_stability_performance_curve/accepted/10.1016_j.electacta.2017.03.192__Fig6__E__eqe_plot_stability_performance_curve__QM-PSCs__Series_1.png,3,QM-PSCs;M-PSCs;P-Pscs
